SKU,Product Name,Category,Barcode,Status,Stock Locator,Issue Type,On Hand,Available,Allocated,Bins With Stock,Unassigned Stock (no bin),Detail
R1066-WH,R1066 White Single Square Slotter Head Only to Suit R107M,Downlights,9727435302554,Active,MA-B-16-L2,LOCATOR_OK_EXTRA_BINS,140,140,0,MA-B-16-L2 | MA-F-08-L4-P2,0,stock_locator=MA-B-16-L2 ✓ but also has stock in extra bins: [MA-F-08-L4-P2]
R1068-WH,R1068 White Triple Slotter Head Only to Suit R107M,Downlights,9727435302691,Active,MA-B-16-L2,LOCATOR_OK_EXTRA_BINS,136,136,0,MA-B-09-L3-P1 | MA-B-16-L2,0,stock_locator=MA-B-16-L2 ✓ but also has stock in extra bins: [MA-B-09-L3-P1]
R1069-WH-12W-CW-60,"12w Architectural Dimmable Deep Set COB Downlight, IP20, 60o Beam, 90mm Cut Out. 4000K White",Downlights,9727435314564,Active,MA-B-16-L3,LOCATOR_OK_EXTRA_BINS,58,58,0,MA-B-16-L3 | MA-DOCK,0,stock_locator=MA-B-16-L3 ✓ but also has stock in extra bins: [MA-DOCK]
R1071-A-BK-12W-CW-60,"12w Architectural Dimmable Deep Set COB Adjustable Downlight, IP20, White, 90mm Cut Out, 4000K - CW 60o Black",Downlights,9727435305920,Active,MA-B-03-L2,LOCATOR_OK_EXTRA_BINS,218,166,52,MA-B-03-L2 | MA-B-03-L5-P1,0,stock_locator=MA-B-03-L2 ✓ but also has stock in extra bins: [MA-B-03-L5-P1]
R1071-A-WH-12W-CW-60,"12w Architectural Dimmable Deep Set COB Adjustable Downlight, IP20, White, 90mm Cut Out, 4000K - CW 60o White",Downlights,9727435744040,Active,MA-B-03-L2,LOCATOR_OK_EXTRA_BINS,53,53,0,MA-A-12-L8-P2 | MA-B-03-L2 | MA-PRODUCTION,0,"stock_locator=MA-B-03-L2 ✓ but also has stock in extra bins: [MA-A-12-L8-P2, MA-PRODUCTION]"
R1071-A-WH-12W-WW-60,"12w Architectural Dimmable Deep Set COB Adjustable Downlight, IP20, White, 90mm Cut Out, 3000K - WW 60o White",Downlights,9727435171358,Active,MA-B-03-L2,LOCATOR_OK_EXTRA_BINS,13,13,0,MA-B-03-L2 | MA-B-03-L3-P1 | MA-DOCK,0,"stock_locator=MA-B-03-L2 ✓ but also has stock in extra bins: [MA-B-03-L3-P1, MA-DOCK]"
R1071-A-WH-CW-60,"12w - 6w Architectural Dimmable Deep Set COB Adjustable Downlight, IP20, White, 90mm Cut Out, 4000K - CW 60o White",Downlights,9727435305685,Active,MA-B-04-L2,LOCATOR_OK_EXTRA_BINS,113,113,0,MA-B-04-L2 | MA-B-16-L6-P1,0,stock_locator=MA-B-04-L2 ✓ but also has stock in extra bins: [MA-B-16-L6-P1]
R1071-ADJ-BK,R1071 Adjustable Black Head Only,Downlights,9727435309140,Active,MA-B-04-L2,LOCATOR_OK_EXTRA_BINS,317,317,0,MA-A-07-L6-P2 | MA-B-04-L2 | MA-B-14-L5-P1,0,"stock_locator=MA-B-04-L2 ✓ but also has stock in extra bins: [MA-A-07-L6-P2, MA-B-14-L5-P1]"
R1071-WH,R1071 White Head Only,Downlights,9727435304411,Active,MA-B-04-L2,LOCATOR_OK_EXTRA_BINS,85,85,0,MA-B-04-L2 | MA-PRODUCTION,0,stock_locator=MA-B-04-L2 ✓ but also has stock in extra bins: [MA-PRODUCTION]
R1071-WH-WW-60,"12w - 6w Architectural Dimmable Deep Set COB Downlight, IP65, 90mm Cut Out. 60o Beam Warm White 3000K White",Downlights,9727435307894,Active,MA-B-06-L1-P2,LOCATOR_OK_EXTRA_BINS,1105,1105,0,MA-A-12-L6-P1 | MA-B-06-L1-P2,0,stock_locator=MA-B-06-L1-P2 ✓ but also has stock in extra bins: [MA-A-12-L6-P1]
R1072-BK,R1072 Black Head Only,Downlights,9727435309133,Active,MA-B-06-L2,LOCATOR_OK_EXTRA_BINS,70,70,0,MA-B-06-L2 | MA-PRODUCTION,0,stock_locator=MA-B-06-L2 ✓ but also has stock in extra bins: [MA-PRODUCTION]
R1072-WH,R1072 White Head Only,Downlights,9727435302202,Active,MA-B-06-L2,LOCATOR_OK_EXTRA_BINS,383,383,0,MA-B-06-L2 | MA-B-14-L6-P2,0,stock_locator=MA-B-06-L2 ✓ but also has stock in extra bins: [MA-B-14-L6-P2]
R1072-WH-WW-60,"12w - 6w COB Dimmable Downlight, Remote Driver, Flex and Plug, White Trim, Warm White, 60o Beam",Downlights,9727435383034,Active,MA-B-06-L2,LOCATOR_OK_EXTRA_BINS,1276,1276,0,MA-B-01-L6-P1 | MA-B-01-L6-P2 | MA-B-06-L2 | MA-E-13-L7-P2,0,"stock_locator=MA-B-06-L2 ✓ but also has stock in extra bins: [MA-B-01-L6-P1, MA-B-01-L6-P2, MA-E-13-L7-P2]"
R1073-BK,R1073 Black Head Only,Downlights,9727435305913,Active,MA-B-07-L2,LOCATOR_OK_EXTRA_BINS,105,105,0,MA-B-07-L2 | MA-B-10-L3-P1,0,stock_locator=MA-B-07-L2 ✓ but also has stock in extra bins: [MA-B-10-L3-P1]
R1073-WH-12W-WW-60,"12w COB Dimmable Adjustable Downlight, Remote Driver, Flex and Plug, White Trim, Warm White, 60o Beam",Downlights,9727435100761,Active,MA-B-06-L2,LOCATOR_OK_EXTRA_BINS,41,41,0,MA-B-06-L2 | MA-DOCK,0,stock_locator=MA-B-06-L2 ✓ but also has stock in extra bins: [MA-DOCK]
R1073-WH-WW-60,"12w - 6w COB Dimmable Adjustable Downlight, Remote Driver, Flex and Plug, White Trim, Warm White, 60o Beam",Downlights,9727435308457,Active,MA-B-06-L2,LOCATOR_OK_EXTRA_BINS,746,746,0,MA-A-12-L7-P1 | MA-B-06-L2 | MA-B-07-L4-P1,0,"stock_locator=MA-B-06-L2 ✓ but also has stock in extra bins: [MA-A-12-L7-P1, MA-B-07-L4-P1]"
R1074-WH,R1074 White Head Only,Downlights,9727435309225,Active,MA-B-07-L2,LOCATOR_OK_EXTRA_BINS,172,159,13,MA-B-07-L2 | MA-DOCK | MA-E-11-L4-P1,0,"stock_locator=MA-B-07-L2 ✓ but also has stock in extra bins: [MA-DOCK, MA-E-11-L4-P1]"
R1075-WH-12W-WW-60,"12w COB Dimmable Downlight, Remote Driver, Flex and Plug, White Trim, Warm White, 60o Beam",Downlights,9727435168815,Active,MA-B-07-L2,LOCATOR_OK_EXTRA_BINS,275,272,3,MA-B-07-L2 | MA-B-08-L3-P1 | MA-DOCK,0,"stock_locator=MA-B-07-L2 ✓ but also has stock in extra bins: [MA-B-08-L3-P1, MA-DOCK]"
R1076-BK,R1076 Black Head Only,Downlights,9727435306804,Active,MA-B-08-L2,LOCATOR_OK_EXTRA_BINS,147,147,0,MA-B-08-L2 | MA-B-10-L3-P1,0,stock_locator=MA-B-08-L2 ✓ but also has stock in extra bins: [MA-B-10-L3-P1]
R1076-WH,R1076 White Head Only,Downlights,9727435307122,Active,MA-B-08-L2,LOCATOR_OK_EXTRA_BINS,218,218,0,MA-B-08-L2 | MA-DOCK | MA-E-11-L4-P1 | MA-PRODUCTION,0,"stock_locator=MA-B-08-L2 ✓ but also has stock in extra bins: [MA-DOCK, MA-E-11-L4-P1, MA-PRODUCTION]"
R1076-WH-CW-60,"12w - 6w COB Dimmable Downlight, Remote Driver, Flex and Plug, White Trim, Cool White, 60o Beam",Downlights,9727435306170,Active,MA-B-08-L2,LOCATOR_OK_EXTRA_BINS,646,626,20,MA-B-07-L3-P2 | MA-B-08-L2 | MA-D-08-L7-P2,0,"stock_locator=MA-B-08-L2 ✓ but also has stock in extra bins: [MA-B-07-L3-P2, MA-D-08-L7-P2]"
R1076-WH-WW-60,"12w - 6w COB Dimmable Downlight, Remote Driver, Flex and Plug, White Trim, Warm White, 60o Beam",Downlights,9727435308617,Active,MA-B-06-L1-P1,LOCATOR_OK_EXTRA_BINS,1288,1261,27,MA-A-12-L7-P1 | MA-B-01-L7-P2 | MA-B-06-L1-P1 | MA-E-04-L2-P1,0,"stock_locator=MA-B-06-L1-P1 ✓ but also has stock in extra bins: [MA-A-12-L7-P1, MA-B-01-L7-P2, MA-E-04-L2-P1]"
R1077-WH,R1077 White Head Only,Downlights,9727435300796,Active,MA-B-08-L2,LOCATOR_OK_EXTRA_BINS,226,226,0,MA-B-08-L2 | MA-E-11-L4-P1,0,stock_locator=MA-B-08-L2 ✓ but also has stock in extra bins: [MA-E-11-L4-P1]
R1078-WH,R1078 White Head Only,Downlights,9727435308723,Active,MA-B-08-L2,LOCATOR_OK_EXTRA_BINS,305,305,0,MA-B-08-L2 | MA-E-11-L4-P1,0,stock_locator=MA-B-08-L2 ✓ but also has stock in extra bins: [MA-E-11-L4-P1]
R1079-BK,"12w COB Adjustable Dimmable Downlight, Remote Driver, Flex and Plug, Black Trim, Head Only",Downlights,9727435304817,Active,MA-B-09-L2,LOCATOR_OK_EXTRA_BINS,69,69,0,MA-B-09-L2 | MA-DOCK,0,stock_locator=MA-B-09-L2 ✓ but also has stock in extra bins: [MA-DOCK]
R1079-WH-12W-CW-60,"12w COB Adjustable Dimmable Downlight, Remote Driver, Flex and Plug, 60o Beam, White, Cool White",Downlights,9727435309546,Active,MA-B-09-L2,LOCATOR_OK_EXTRA_BINS,216,216,0,MA-B-08-L3-P1 | MA-B-09-L2 | MA-DOCK | MA-E-12-L3-P2 | MA-PRODUCTION,0,"stock_locator=MA-B-09-L2 ✓ but also has stock in extra bins: [MA-B-08-L3-P1, MA-DOCK, MA-E-12-L3-P2, MA-PRODUCTION]"
R1079-WH-WW-60,"12w -6w COB Adjustable Dimmable Downlight, Remote Driver, Flex and Plug, 60o Beam, White, Warm White",Downlights,9727435315332,Active,MA-B-09-L2,LOCATOR_OK_EXTRA_BINS,382,382,0,MA-A-08-L8-P1 | MA-B-09-L2 | MA-C-07-L4-P2,0,"stock_locator=MA-B-09-L2 ✓ but also has stock in extra bins: [MA-A-08-L8-P1, MA-C-07-L4-P2]"
R107M-12W-WW-60,Module for R107 head range - WW 60 degrees,Downlights,9727435306989,Active,MA-B-15-L2,LOCATOR_OK_EXTRA_BINS,1113,1113,0,MA-B-15-L2 | MA-B-15-L6-P1,0,stock_locator=MA-B-15-L2 ✓ but also has stock in extra bins: [MA-B-15-L6-P1]
R107M-12W-XW-60,"R107m module, 2700k, 12watt, 60 degree",Downlights,9727435156850,Active,MA-B-16-L1,LOCATOR_OK_EXTRA_BINS,86,86,0,MA-A-15-L4-P1 | MA-B-16-L1 | MA-PRODUCTION,0,"stock_locator=MA-B-16-L1 ✓ but also has stock in extra bins: [MA-A-15-L4-P1, MA-PRODUCTION]"
R107M-15W-CW-60,Module for R107 head range - 15w CW 60 degrees,Downlights,9727435183177,Active,MA-B-16-L1,LOCATOR_OK_EXTRA_BINS,334,334,0,MA-A-12-L8-P2 | MA-B-16-L1,0,stock_locator=MA-B-16-L1 ✓ but also has stock in extra bins: [MA-A-12-L8-P2]
R107M-15W-WW-60,Module for R107 head range - 15w WW 60 degrees,Downlights,9727435182590,Active,MA-B-16-L1,LOCATOR_OK_EXTRA_BINS,73,73,0,MA-B-11-L3-P2 | MA-B-16-L1,0,stock_locator=MA-B-16-L1 ✓ but also has stock in extra bins: [MA-B-11-L3-P2]
R107M-15W-XW-60,Module for R107 head range - 15w 2700K 60 degrees,Downlights,9727435185324,Active,MA-B-16-L1,LOCATOR_OK_EXTRA_BINS,191,191,0,MA-B-15-L6-P1 | MA-B-16-L1,0,stock_locator=MA-B-16-L1 ✓ but also has stock in extra bins: [MA-B-15-L6-P1]
R107M-6W-CW-60,Module for R107 head range - 6w CW 60 degrees,Downlights,9727435310191,Active,MA-B-15-L2,LOCATOR_OK_EXTRA_BINS,99,99,0,MA-B-15-L2 | MA-DOCK,0,stock_locator=MA-B-15-L2 ✓ but also has stock in extra bins: [MA-DOCK]
R107M-9W-WW-60,Module for R107 head range - 9w WW 60 degrees,Downlights,9727435182293,Active,MA-B-15-L2,LOCATOR_OK_EXTRA_BINS,8,8,0,MA-B-15-L2 | MA-PRODUCTION,0,stock_locator=MA-B-15-L2 ✓ but also has stock in extra bins: [MA-PRODUCTION]
R107M-XW-60,12W - 6W Module for R107 head range - XW 60 degrees,Downlights,9727435303551,Active,MA-B-16-L1,LOCATOR_OK_EXTRA_BINS,605,605,0,MA-A-15-L4-P1 | MA-B-11-L4-P1 | MA-B-12-L4-P1 | MA-B-16-L1 | MA-DOCK,0,"stock_locator=MA-B-16-L1 ✓ but also has stock in extra bins: [MA-A-15-L4-P1, MA-B-11-L4-P1, MA-B-12-L4-P1, MA-DOCK]"
R1081-WH-CW,"13w Dimmable COB Downlight with Remote Driver, IP54, 90mm Cut out, Cool White 4000K White *",Downlights,9727435305722,Active,MA-B-10-L2,LOCATOR_OK_EXTRA_BINS,56,56,0,MA-B-10-L2 | MA-B-12-L4-P1,0,stock_locator=MA-B-10-L2 ✓ but also has stock in extra bins: [MA-B-12-L4-P1]
R1081-WH-CW-V2,"13w Dimmable COB Downlight with Remote Driver, IP54, 90mm Cut out, Cool White 4000K White",Downlights,9727435171570,Active,MA-B-10-L2,LOCATOR_OK_EXTRA_BINS,379,379,0,MA-B-10-L2 | MA-B-12-L4-P1,0,stock_locator=MA-B-10-L2 ✓ but also has stock in extra bins: [MA-B-12-L4-P1]
R1081-WH-WW,"13w Dimmable COB Downlight with Remote Driver, IP54, 90mm Cut out, Warm White 3000K White",Downlights,9727435182651,Active,MA-B-10-L1-P2,LOCATOR_OK_EXTRA_BINS,1346,1346,0,MA-A-07-L6-P1 | MA-B-10-L1-P2,0,stock_locator=MA-B-10-L1-P2 ✓ but also has stock in extra bins: [MA-A-07-L6-P1]
R1084-WH-CW-60,"9w Dimmable COB Downlight with Remote Driver, IP20, 75mm Cut out, 4000K White",Downlights,9727435101065,Active,MA-B-14-L2,LOCATOR_OK_EXTRA_BINS,406,406,0,MA-B-11-L4-P1 | MA-B-14-L2,0,stock_locator=MA-B-14-L2 ✓ but also has stock in extra bins: [MA-B-11-L4-P1]
R1091-10-WH-SIL-CW,"10w Dimmable COB Downlight, 60o Beam UGR19, with F&P IP54 90mm Cut Out, White, Silver reflector, CW",Downlights,9727435299748,Active,MA-B-12-L3,LOCATOR_OK_EXTRA_BINS,437,437,0,MA-B-12-L3 | MA-B-14-L6-P1,0,stock_locator=MA-B-12-L3 ✓ but also has stock in extra bins: [MA-B-14-L6-P1]
R1091-13-WH-SIL-WW,"13w Dimmable COB Downlight, 60o Beam UGR19, with F&P IP54 90mm Cut Out, White, Silver reflector, WW",Downlights,9727435308778,Active,MA-B-12-L2,LOCATOR_OK_EXTRA_BINS,259,259,0,MA-B-12-L2 | MA-E-07-L8-P2,0,stock_locator=MA-B-12-L2 ✓ but also has stock in extra bins: [MA-E-07-L8-P2]
R1091-REFLECTOR-BK,Black Reflector for R1091 downlight range,Downlights,9727435301205,Active,MA-B-11-L1-P2,LOCATOR_OK_EXTRA_BINS,319,319,0,MA-B-11-L1-P2 | MA-B-11-L2-P2,0,stock_locator=MA-B-11-L1-P2 ✓ but also has stock in extra bins: [MA-B-11-L2-P2]
R1091-REFLECTOR-WH,White Reflector for R1091 downlight range,Downlights,9727435302240,Active,MA-B-11-L1-P2,LOCATOR_OK_EXTRA_BINS,439,439,0,MA-A-15-L5-P2 | MA-B-11-L1-P2 | MA-B-11-L2-P2,0,"stock_locator=MA-B-11-L1-P2 ✓ but also has stock in extra bins: [MA-A-15-L5-P2, MA-B-11-L2-P2]"
R1092-18-BK-SIL-TRI,"18W Dimmable Black COB Downlight with Silver Reflector, IP54 120mm Cutout, Tri Colour 60o UGR19 with F&P",Downlights,9727435305357,Active,MA-B-13-L2,LOCATOR_OK_EXTRA_BINS,286,286,0,MA-A-11-L7-P1 | MA-B-13-L2 | MA-B-13-L4-P1 | MA-C-14-L5-P2,0,"stock_locator=MA-B-13-L2 ✓ but also has stock in extra bins: [MA-A-11-L7-P1, MA-B-13-L4-P1, MA-C-14-L5-P2]"
R1092-18-BK-SIL-WW,"18w Dimmable COB Downlight, 60o Beam UGR19, with F&P IP54 120mm Cut Out, Black, Silver reflector, WW *",Downlights,9727435303872,Deprecated,MA-B-16-L6-P2,LOCATOR_OK_EXTRA_BINS,25,25,0,MA-B-16-L6-P2 | MA-PRODUCTION,0,stock_locator=MA-B-16-L6-P2 ✓ but also has stock in extra bins: [MA-PRODUCTION]
R1092-18-WH-SIL-TRI,"18W Dimmable White COB Downlight with Silver Reflector, IP54 120mm Cutout, Tri Colour 60o UGR19 with F&P",Downlights,9727435307542,Active,MA-B-13-L2,LOCATOR_OK_EXTRA_BINS,319,319,0,MA-B-07-L5-P2 | MA-B-13-L2,0,stock_locator=MA-B-13-L2 ✓ but also has stock in extra bins: [MA-B-07-L5-P2]
R1092-REFLECTOR-BK,Black Reflector for R1092 downlight range,Downlights,9727435302714,Active,MA-B-11-L1-P2,LOCATOR_OK_EXTRA_BINS,144,144,0,MA-A-15-L5-P2 | MA-B-11-L1-P2,0,stock_locator=MA-B-11-L1-P2 ✓ but also has stock in extra bins: [MA-A-15-L5-P2]
R1093-25-BK-SIL-TRI,"25W Dimmable Black COB Downlight with Silver Reflector, IP54 150mm Cutout, Tri Colour 60o UGR19 with F&P",Downlights,9727435308860,Active,MA-B-14-L3,LOCATOR_OK_EXTRA_BINS,105,105,0,MA-B-14-L3 | MA-GA,0,stock_locator=MA-B-14-L3 ✓ but also has stock in extra bins: [MA-GA]
R1093-25-WH-SIL-TRI,"25W Dimmable White COB Downlight with Silver Reflector, IP54 150mm Cutout, Tri Colour 60o UGR19 with F&P",Downlights,9727435309775,Active,MA-B-13-L2,LOCATOR_OK_EXTRA_BINS,207,207,0,MA-B-13-L2 | MA-D-05-L3-P1,0,stock_locator=MA-B-13-L2 ✓ but also has stock in extra bins: [MA-D-05-L3-P1]
R1093-25-WH-WH-TRI,"25W Dimmable White COB Downlight with White Reflector IP54 150mm Cutout, Tri Colour 60o UGR19 with F&P",Downlights,9727435803129,Active,MA-B-14-L3,LOCATOR_OK_EXTRA_BINS,208,208,0,MA-A-14-L6-P1 | MA-B-14-L3,0,stock_locator=MA-B-14-L3 ✓ but also has stock in extra bins: [MA-A-14-L6-P1]
R1093-REFLECTOR-BK,Black Reflector for R1093 downlight range,Downlights,9727435304220,Active,MA-B-11-L1-P2,LOCATOR_OK_EXTRA_BINS,160,160,0,MA-B-11-L1-P2 | MA-B-11-L2-P2,0,stock_locator=MA-B-11-L1-P2 ✓ but also has stock in extra bins: [MA-B-11-L2-P2]
R1094-30-BK-SIL-TRI,"30W Dimmable Black COB Downlight with Silver Reflector, IP54 200mm Cutout, Tri Colour 60o UGR19 with F&P",Downlights,9727435310542,Active,MA-B-16-L3,LOCATOR_OK_EXTRA_BINS,140,140,0,MA-B-08-L5-P2 | MA-B-11-L4-P1 | MA-B-16-L3,0,"stock_locator=MA-B-16-L3 ✓ but also has stock in extra bins: [MA-B-08-L5-P2, MA-B-11-L4-P1]"
R1094-30-WH-SIL-TRI,"30W Dimmable White COB Downlight with Silver Reflector, IP54 200mm Cutout, Tri Colour 60o UGR19 with F&P",Downlights,9727435311556,Active,MA-B-14-L3,LOCATOR_OK_EXTRA_BINS,274,274,0,MA-B-12-L6-P1 | MA-B-14-L3 | MA-B-15-L7-P2,0,"stock_locator=MA-B-14-L3 ✓ but also has stock in extra bins: [MA-B-12-L6-P1, MA-B-15-L7-P2]"
R1094-REFLECTOR-BK,Black Reflector for R1094 downlight range,Downlights,9727435304688,Active,MA-B-11-L1-P2,LOCATOR_OK_EXTRA_BINS,148,148,0,MA-B-11-L1-P2 | MA-B-11-L2-P2 | MA-D-10-L4-P1,0,"stock_locator=MA-B-11-L1-P2 ✓ but also has stock in extra bins: [MA-B-11-L2-P2, MA-D-10-L4-P1]"
R1094-REFLECTOR-MS,Matt Silver Reflector for R1094 downlight range,Downlights,9727435304831,Active,MA-B-11-L1-P2,LOCATOR_OK_EXTRA_BINS,83,83,0,MA-B-11-L1-P2 | MA-B-11-L2-P2,0,stock_locator=MA-B-11-L1-P2 ✓ but also has stock in extra bins: [MA-B-11-L2-P2]
R1094-REFLECTOR-WH,White Reflector for R1094 downlight range,Downlights,9727435305043,Active,MA-B-11-L1-P2,LOCATOR_OK_EXTRA_BINS,75,75,0,MA-B-11-L1-P2 | MA-B-11-L2-P2,0,stock_locator=MA-B-11-L1-P2 ✓ but also has stock in extra bins: [MA-B-11-L2-P2]
R1095-25,25w Driver to suit R1093-4 downlight range,Drivers,9727435298420,Active,MA-A-01-L4-P1,LOCATOR_OK_EXTRA_BINS,76,76,0,MA-A-01-L4-P1 | MA-A-02-L1-P1,0,stock_locator=MA-A-01-L4-P1 ✓ but also has stock in extra bins: [MA-A-02-L1-P1]
R1095-8,8w Driver to suit R1091-4 downlight range,Drivers,9727435829525,Active,MA-A-02-L4-P2,LOCATOR_OK_EXTRA_BINS,169.95999999999998,169.95999999999998,0,MA-A-02-L4-P2 | MA-C-10-L5-P1,0,stock_locator=MA-A-02-L4-P2 ✓ but also has stock in extra bins: [MA-C-10-L5-P1]
R1140-BK-PND,Black Pendant Kit to suit R1140,Downlights,9727435311693,Active,MA-D-15-L3,LOCATOR_OK_EXTRA_BINS,339,339,0,MA-D-15-L3 | MA-D-17-L5-P1,0,stock_locator=MA-D-15-L3 ✓ but also has stock in extra bins: [MA-D-17-L5-P1]
R1140-BK-TK,Black Track Track Mount Kit to suit R1140,Downlights,9727435288575,Active,MA-D-15-L3,LOCATOR_OK_EXTRA_BINS,164,164,0,MA-D-15-L3 | MA-PRODUCTION,0,stock_locator=MA-D-15-L3 ✓ but also has stock in extra bins: [MA-PRODUCTION]
R1140-WH-PND,White Pendant Kit to suit R1140,Downlights,9727435312690,Active,MA-D-13-L3,LOCATOR_OK_EXTRA_BINS,125,125,0,MA-D-13-L3 | MA-D-17-L5-P1 | MA-PRODUCTION,0,"stock_locator=MA-D-13-L3 ✓ but also has stock in extra bins: [MA-D-17-L5-P1, MA-PRODUCTION]"
R1140-WH-SA,White Adjustable Surface Mount Kit to suit R1140,Downlights,9727435310788,Active,MA-D-13-L3,LOCATOR_OK_EXTRA_BINS,436,436,0,MA-C-13-L4-P1 | MA-D-13-L3,0,stock_locator=MA-D-13-L3 ✓ but also has stock in extra bins: [MA-C-13-L4-P1]
R1140-WH-TRIM-36,White Trim with 36o reflector to suit R1140,Downlights,9727435311495,Active,MA-D-15-L4,LOCATOR_OK_EXTRA_BINS,319,319,0,MA-D-15-L4 | MA-D-17-L5-P1,0,stock_locator=MA-D-15-L4 ✓ but also has stock in extra bins: [MA-D-17-L5-P1]
R1140-WH-WH-60-SM,"10, 12 & 15W Selectable, Small White Surface Mount Downlight with White Reflector, Tri Colour 60o",Downlights,9727435309645,Active,MA-D-13-L3,LOCATOR_OK_EXTRA_BINS,202,202,0,MA-D-13-L3 | MA-D-17-L5-P1 | MA-GA,0,"stock_locator=MA-D-13-L3 ✓ but also has stock in extra bins: [MA-D-17-L5-P1, MA-GA]"
R1141-BK-BK-60-SM,"15, 20 & 25W Selectable, Medium Black  Surface Mount Downlight with Black Reflector, Tri Colour 60o",Downlights,9727435311341,Active,MA-D-16-L3,LOCATOR_OK_EXTRA_BINS,71,64,7,MA-D-16-L3 | MA-GA,0,stock_locator=MA-D-16-L3 ✓ but also has stock in extra bins: [MA-GA]
R1141-BK-PND,Black Pendant Kit to suit R1141,Downlights,9727435309300,Active,MA-D-16-L3,LOCATOR_OK_EXTRA_BINS,154,154,0,MA-D-16-L3 | MA-F-08-L3-P1,0,stock_locator=MA-D-16-L3 ✓ but also has stock in extra bins: [MA-F-08-L3-P1]
R1141-BK-TK,Black Track Track Mount Kit to suit R1141,Downlights,9727435311051,Active,MA-D-16-L3,LOCATOR_OK_EXTRA_BINS,419,419,0,MA-C-13-L4-P1 | MA-D-16-L3,0,stock_locator=MA-D-16-L3 ✓ but also has stock in extra bins: [MA-C-13-L4-P1]
R1141-WH-PND,White Pendant Kit to suit R1141,Downlights,9727435310252,Active,MA-D-14-L3,LOCATOR_OK_EXTRA_BINS,526,526,0,MA-D-08-L8-P2 | MA-D-14-L3,0,stock_locator=MA-D-14-L3 ✓ but also has stock in extra bins: [MA-D-08-L8-P2]
R1141-WH-WH-60-SM,"15, 20 & 25W Selectable, Medium White Surface Mount Downlight with White Reflector, Tri Colour 60o",Downlights,9727435312263,Active,MA-D-14-L3,LOCATOR_OK_EXTRA_BINS,76,76,0,MA-C-13-L4-P1 | MA-D-14-L3 | MA-D-14-L4 | MA-GA,0,"stock_locator=MA-D-14-L3 ✓ but also has stock in extra bins: [MA-C-13-L4-P1, MA-D-14-L4, MA-GA]"
R1150-WH-WW,9w LED Surface Mount Downlight - IP54 - Warm White,Downlights,9727435308976,Active,MA-C-06-L2,LOCATOR_OK_EXTRA_BINS,131,127,4,MA-C-06-L2 | MA-D-16-L5-P2,0,stock_locator=MA-C-06-L2 ✓ but also has stock in extra bins: [MA-D-16-L5-P2]
R1151-BK-WW,24w LED Surface Mount Downlight - IP65 - Warm White,Downlights,9727435302523,Active,MA-C-07-L2,LOCATOR_OK_EXTRA_BINS,71,71,0,MA-C-07-L2 | MA-GA,0,stock_locator=MA-C-07-L2 ✓ but also has stock in extra bins: [MA-GA]
R1151-WH-CW,24w LED Surface Mount Downlight - IP65 - Cool White,Downlights,9727435306859,Active,MA-C-07-L2,LOCATOR_OK_EXTRA_BINS,36,36,0,MA-C-07-L2 | MA-PRODUCTION,0,stock_locator=MA-C-07-L2 ✓ but also has stock in extra bins: [MA-PRODUCTION]
R1152-BK-WW,33w LED Surface Mount Downlight - IP65 - Warm White,Downlights,9727435308402,Active,MA-C-08-L2,LOCATOR_OK_EXTRA_BINS,41,41,0,MA-C-08-L2 | MA-D-16-L5-P2,0,stock_locator=MA-C-08-L2 ✓ but also has stock in extra bins: [MA-D-16-L5-P2]
R1160-WH-V2,"13w Dimmable Surface Mount Downlight COB Style With Reflector IP54, White, anti corrosive",Downlights,9727435171136,Active,MA-C-08-L2,LOCATOR_OK_EXTRA_BINS,237,237,0,MA-B-08-L4-P1 | MA-C-08-L2,0,stock_locator=MA-C-08-L2 ✓ but also has stock in extra bins: [MA-B-08-L4-P1]
R1161-WH,"18w Dimmable Surface Mount Downlight Cob Style With Reflector, IP54. White, anti corrosive",Downlights,9727435171303,Active,MA-C-09-L2,LOCATOR_OK_EXTRA_BINS,67,67,0,MA-C-09-L2 | MA-D-15-L5-P2,0,stock_locator=MA-C-09-L2 ✓ but also has stock in extra bins: [MA-D-15-L5-P2]
R1165-BK-CW,"9w LED Surface Mount Polycarb Downlight - IP65 - Black, Cool White",Downlights,9727435470604,Active,MA-C-08-L3,LOCATOR_OK_EXTRA_BINS,421,421,0,MA-C-08-L3 | MA-C-08-L6-P2,0,stock_locator=MA-C-08-L3 ✓ but also has stock in extra bins: [MA-C-08-L6-P2]
R1165-BK-WW,"9w LED Surface Mount Polycarb Downlight - IP65 - Black, Warm White",Downlights,9727435473834,Active,MA-C-08-L3,LOCATOR_OK_EXTRA_BINS,105,105,0,MA-C-08-L3 | MA-C-08-L6-P2,0,stock_locator=MA-C-08-L3 ✓ but also has stock in extra bins: [MA-C-08-L6-P2]
R1165-WH-WW,"9w LED Surface Mount Polycarb Downlight - IP65 - White, Warm White",Downlights,9727435475166,Active,MA-C-08-L3,LOCATOR_OK_EXTRA_BINS,381,381,0,MA-C-07-L4-P2 | MA-C-08-L3,0,stock_locator=MA-C-08-L3 ✓ but also has stock in extra bins: [MA-C-07-L4-P2]
